Date,Open,High,Low,Close,Volume,Adj Close,Symbol
2016-06-24,4.62,4.62,4.62,4.62,200,4.62,ASUR
2016-06-24,54.689999,56.66,53.34,55.549999,432000,55.549999,ASTE
2016-06-24,15.00,15.20,15.00,15.12,1000,15.12,ALOT
2016-06-24,5.40,5.60,5.28,5.43,1163500,5.43,ASMB
2016-06-24,77.300003,78.779999,76.989998,78.139999,130100,78.139999,ATNI
2016-06-24,26.91,27.629999,26.76,27.370001,404600,27.370001,AIMC
2016-06-24,10.44,10.44,10.35,10.35,1300,10.35,AAPC
2016-06-24,25.50,26.58,25.01,25.90,2842700,25.90,TEAM
2016-06-24,5.91,6.17,5.53,6.09,33300,6.09,ACFC
2016-06-24,425.040009,429.100006,424.98999,425.859985,9700,425.859985,ATRI
2016-06-24,8.99,9.08,8.56,8.80,12000,8.80,ATTU
2016-06-24,16.58,17.040001,16.58,16.77,58000,16.77,AFH
2016-06-24,40.75,41.759998,40.049999,40.290001,294300,40.290001,AAWW
2016-06-24,2.80,2.87,2.75,2.86,656100,2.86,LIFE
2016-06-24,3.85,3.972,3.68,3.82,61300,3.82,EARS
2016-06-24,14.34,14.82,14.16,14.46,600200,14.46,ATRC
2016-06-24,43.740002,45.009998,42.790001,43.59,383700,43.59,APOG
2016-06-24,2.50,2.71,2.50,2.60,52800,2.60,AUPH
2016-06-24,4.01,4.12,4.01,4.08,62100,4.08,AUDC
2016-06-24,2.80,2.80,2.70,2.75,8200,2.75,ADAT
2016-06-24,13.46,13.90,13.11,13.39,1187100,13.39,ABTL
2016-06-24,56.009998,56.669998,53.849998,54.040001,4531600,54.040001,ADSK
2016-06-24,86.230003,88.480003,86.040001,86.720001,3860300,86.720001,ADP
2016-06-24,2.29,2.47,2.28,2.47,700,2.47,APWC
2016-06-24,3.06,3.21,2.87,3.08,3500,3.08,ATLC
2016-06-24,19.51,19.68,18.77,19.01,701300,19.01,AVNU
2016-06-24,152.00,154.869995,148.399994,148.720001,6069400,148.720001,AVGO
2016-06-24,11.37,12.50,10.53,12.16,1206500,12.16,AVGR
2016-06-24,6.30,6.66,6.30,6.36,26100,6.36,AVNW
2016-06-24,5.98,6.27,5.73,5.77,403200,5.77,AVID
2016-06-24,0.93,0.98,0.93,0.95,322500,0.95,AVEO
2016-06-24,0.29,0.30,0.28,0.28,261800,0.28,ATOS
2016-06-24,33.00,33.919998,31.32,31.709999,3724100,31.709999,CAR
2016-06-24,28.83,28.83,28.60,28.60,1000,28.60,AUBN
2016-06-24,0.02,0.02,0.02,0.02,1117000,0.02,AXPW
2016-06-24,3.96,4.29,3.96,4.17,9200,4.17,AWRE
2016-06-24,2.80,3.05,2.80,3.03,153200,3.03,BOSC
2016-06-24,6.755,7.39,6.755,7.10,852200,7.10,AXSM
2016-06-24,6.16,6.32,6.01,6.22,2223400,6.22,AXGN
2016-06-24,0.20,0.20,0.20,0.20,000,0.20,AXPWW
2016-06-24,23.959999,24.559999,23.700001,24.440001,82800,24.440001,BWINB
2016-06-24,9.50,10.09,9.50,9.72,802900,9.72,RILY
2016-06-24,27.40,27.40,27.40,27.40,000,27.40,BANFP
2016-06-24,2.55,2.71,2.51,2.66,1001000,2.66,ACLS
2016-06-24,60.939999,61.759998,59.27,59.939999,106600,59.939999,BANF
2016-06-24,158.869995,163.630005,158.009995,159.119995,3168600,159.119995,BIDU
2016-06-24,21.610001,21.99,21.610001,21.99,1300,21.99,BCOM
2016-06-24,22.50,23.389999,22.50,23.389999,1000,23.389999,BWINA
2016-06-24,1.33,1.35,1.26,1.27,708400,1.27,BLDP
2016-06-24,58.50,59.91,58.419998,59.169998,201700,59.169998,BCPC
2016-06-24,12.14,12.24,11.79,11.84,2100,11.84,BOTJ
2016-06-24,7.37,7.63,7.37,7.56,566700,7.56,BKMU
2016-06-24,27.969999,28.40,26.860001,27.41,79800,27.41,BSET
2016-06-24,47.700001,47.709999,45.93,45.970001,1683800,45.970001,BEAV
2016-06-24,6.60,6.60,6.35,6.46,26400,6.46,BOCH
2016-06-24,21.67,22.08,21.00,21.790001,452600,21.790001,BWFG
2016-06-24,36.349998,37.169998,35.91,35.93,2833300,35.93,OZRK
2016-06-24,6.63,6.77,6.32,6.39,198900,6.39,BZUN
2016-06-24,12.08,12.21,11.70,12.09,261900,12.09,BFIN
2016-06-24,40.990002,41.34,40.240002,40.459999,1282100,40.459999,BANR
2016-06-24,5.10,5.15,5.06,5.06,1400,5.06,BYBK
2016-06-24,18.700001,18.84,18.35,18.610001,11100,18.610001,TAPR
2016-06-24,40.599998,41.23,38.439999,39.540001,160300,39.540001,BBSI
2016-06-24,48.849998,49.439999,48.849998,49.130001,35200,49.130001,BMRC
2016-06-24,3.50,3.58,3.45,3.57,3730800,3.57,BV
2016-06-24,10.01,10.01,10.01,10.01,000,10.01,BHAC
2016-06-24,4.76,4.88,4.60,4.88,4500,4.88,BBGI
2016-06-24,0.52,0.52,0.48,0.48,3341800,0.48,BEBE
2016-06-24,10.01,10.01,9.16,9.39,380300,9.39,BSF
2016-06-24,0.41,0.42,0.38,0.38,209600,0.38,BIND
2016-06-24,8.77,8.98,8.72,8.72,5370600,8.72,BGCP
2016-06-24,12.23,12.85,11.61,12.42,1646200,12.42,BLCM
2016-06-24,10.27,10.35,10.27,10.32,2900,10.32,BCBP
2016-06-24,16.969999,16.969999,16.309999,16.51,300,16.51,BELFA
2016-06-24,1.80,1.92,1.69,1.69,42700,1.69,BLPH
2016-06-24,37.740002,38.00,36.68,37.029999,641300,37.029999,BNFT
2016-06-24,18.32,19.07,18.32,18.709999,130600,18.709999,BELFB
2016-06-24,43.880001,44.93,43.00,43.91,2805800,43.91,BECN
2016-06-24,8.93,9.33,8.61,9.33,327100,9.33,BGFV
2016-06-24,42.599998,43.619999,42.369999,43.310001,7300700,43.310001,BBBY
2016-06-24,1.61,1.62,1.61,1.61,3100,1.61,BLFS
2016-06-24,1.01,1.04,1.01,1.04,500,1.04,BASI
2016-06-24,12.99,13.25,12.88,12.90,833100,12.90,BNCL
2016-06-24,1.22,1.31,1.22,1.31,2500,1.31,BNTC
2016-06-24,2.23,2.34,2.19,2.27,5983800,2.27,BDSI
2016-06-24,0.31,0.31,0.26,0.26,832000,0.26,BIOD
2016-06-24,3.89,3.89,3.89,3.89,000,3.89,BVXV
2016-06-24,0.76,0.84,0.76,0.79,160200,0.79,BLRX
2016-06-24,79.559998,83.400002,76.760002,77.010002,2558900,77.010002,BMRN
2016-06-24,0.60,0.63,0.58,0.60,280100,0.60,BIOC
2016-06-24,17.90,18.184999,17.67,17.75,18400,17.75,BBC
2016-06-24,2.67,2.86,2.60,2.84,793400,2.84,BCRX
2016-06-24,232.00,235.300003,229.00,229.020004,2639800,229.020004,BIIB
2016-06-24,37.68,37.84,36.369999,37.209999,85500,37.209999,BSTC
2016-06-24,1.15,1.16,1.15,1.16,21900,1.16,BIOL
2016-06-24,25.93,26.24,25.73,25.75,4400,25.75,BBP
2016-06-24,2.54,2.63,2.48,2.49,1940100,2.49,BIOS
2016-06-24,3.20,5.59,3.06,4.27,8635300,4.27,BSPM
2016-06-24,15.90,16.030001,15.90,15.95,1800,15.95,BKSC
2016-06-24,2.10,2.23,2.02,2.14,8073700,2.14,BPTH
2016-06-24,110.209999,111.860001,109.260002,111.459999,702900,111.459999,TECH
2016-06-24,44.849998,45.849998,42.619999,45.419998,638700,45.419998,BJRI
2016-06-24,15.50,15.50,15.50,15.50,000,15.50,BDMS
2016-06-24,15.21,15.64,14.72,15.62,371800,15.62,BEAT
2016-06-24,4.11,4.27,4.07,4.21,1940400,4.21,BDE
2016-06-24,12.70,13.25,12.70,12.89,118500,12.89,BBOX
2016-06-24,65.139999,67.639999,65.139999,66.370003,534800,66.370003,BLKB
2016-06-24,32.02,32.810001,32.02,32.549999,762100,32.549999,HAWK
2016-06-24,6.65,6.82,6.62,6.67,6309500,6.67,BBRY
2016-06-24,3.27,3.27,3.18,3.20,71000,3.20,AXTI
2016-06-24,7.50,7.77,7.48,7.68,437000,7.68,BKCC
2016-06-24,24.84,25.01,24.84,25.01,400,25.01,ADRA
2016-06-24,18.790001,19.139999,18.49,18.85,30300,18.85,ADRD
2016-06-24,18.50,19.02,18.02,18.459999,17000,18.459999,ADRU
2016-06-24,29.76,30.01,29.700001,29.950001,22900,29.950001,ADRE
2016-06-24,17.969999,18.51,17.93,18.41,1022700,18.41,BLMN
2016-06-24,11.64,11.89,11.53,11.72,175100,11.72,BLBD
2016-06-24,14.49,14.62,14.19,14.50,618900,14.50,BHBK
2016-06-24,23.84,24.74,23.57,24.030001,1839100,24.030001,BUFF
2016-06-24,9.45,10.14,9.07,10.01,1489500,10.01,BCOR
2016-06-24,38.450001,39.07,38.310001,38.970001,921800,38.970001,BOBE
2016-06-24,23.059999,23.530001,23.059999,23.219999,6000,23.219999,ITEQ
2016-06-24,6.51,6.86,6.51,6.86,45900,6.86,BKEPP
2016-06-24,25.530001,26.309999,25.530001,26.110001,112400,26.110001,NILE
2016-06-24,22.530001,23.01,22.41,22.49,866100,22.49,BNCN
2016-06-24,5.00,5.09,5.00,5.08,14600,5.08,BKEP
2016-06-24,18.57,19.209999,18.290001,18.959999,1234500,18.959999,BPMC
2016-06-24,16.24,17.15,16.110001,16.42,1715200,16.42,BOFI
